CustomerID,ActivityMonth,CohortMonth,CohortIndex
C1321,2024-08,2024-08,0
C1321,2024-09,2024-08,1
C1321,2024-10,2024-08,2
C1321,2024-11,2024-08,3
C1321,2024-12,2024-08,4
C1322,2023-09,2023-09,0
C1322,2023-10,2023-09,1
C1322,2023-11,2023-09,2
C1322,2023-12,2023-09,3
C1322,2024-01,2023-09,4
C1322,2024-02,2023-09,5
C1322,2024-03,2023-09,6
C1322,2024-04,2023-09,7
C1322,2024-05,2023-09,8
C1322,2024-06,2023-09,9
C1322,2024-07,2023-09,10
C1322,2024-08,2023-09,11
C1322,2024-09,2023-09,12
C1322,2024-10,2023-09,13
C1322,2024-11,2023-09,14
C1322,2024-12,2023-09,15
C1323,2023-10,2023-10,0
C1323,2023-11,2023-10,1
C1323,2023-12,2023-10,2
C1323,2024-01,2023-10,3
C1323,2024-02,2023-10,4
C1323,2024-03,2023-10,5
C1323,2024-04,2023-10,6
C1323,2024-05,2023-10,7
C1323,2024-06,2023-10,8
C1323,2024-07,2023-10,9
C1323,2024-08,2023-10,10
C1323,2024-09,2023-10,11
C1323,2024-10,2023-10,12
C1323,2024-11,2023-10,13
C1323,2024-12,2023-10,14
C1324,2023-02,2023-02,0
C1324,2023-03,2023-02,1
C1324,2023-04,2023-02,2
C1324,2023-05,2023-02,3
C1324,2023-06,2023-02,4
C1324,2023-07,2023-02,5
C1324,2023-08,2023-02,6
C1324,2023-09,2023-02,7
C1324,2023-10,2023-02,8
C1324,2023-11,2023-02,9
C1324,2023-12,2023-02,10
C1324,2024-01,2023-02,11
C1324,2024-02,2023-02,12
C1324,2024-03,2023-02,13
C1324,2024-04,2023-02,14
C1324,2024-05,2023-02,15
C1324,2024-06,2023-02,16
C1324,2024-07,2023-02,17
C1324,2024-08,2023-02,18
C1324,2024-09,2023-02,19
C1324,2024-10,2023-02,20
C1324,2024-11,2023-02,21
C1324,2024-12,2023-02,22
C1325,2023-05,2023-05,0
C1325,2023-06,2023-05,1
C1325,2023-07,2023-05,2
C1325,2023-08,2023-05,3
C1325,2023-09,2023-05,4
C1325,2023-10,2023-05,5
C1325,2023-11,2023-05,6
C1325,2023-12,2023-05,7
C1325,2024-01,2023-05,8
C1325,2024-02,2023-05,9
C1325,2024-03,2023-05,10
C1325,2024-04,2023-05,11
C1325,2024-05,2023-05,12
C1325,2024-06,2023-05,13
C1325,2024-07,2023-05,14
C1325,2024-08,2023-05,15
C1325,2024-09,2023-05,16
C1325,2024-10,2023-05,17
C1325,2024-11,2023-05,18
C1325,2024-12,2023-05,19
C1326,2023-03,2023-03,0
C1326,2023-04,2023-03,1
C1326,2023-05,2023-03,2
C1326,2023-06,2023-03,3
C1326,2023-07,2023-03,4
C1326,2023-08,2023-03,5
C1326,2023-09,2023-03,6
C1326,2023-10,2023-03,7
C1326,2023-11,2023-03,8
C1326,2023-12,2023-03,9
C1326,2024-01,2023-03,10
C1326,2024-02,2023-03,11
C1326,2024-03,2023-03,12
C1326,2024-04,2023-03,13
C1326,2024-05,2023-03,14
C1326,2024-06,2023-03,15
C1326,2024-07,2023-03,16
C1326,2024-08,2023-03,17
C1326,2024-09,2023-03,18
C1326,2024-10,2023-03,19
C1326,2024-11,2023-03,20
C1326,2024-12,2023-03,21
C1327,2023-01,2023-01,0
C1327,2023-02,2023-01,1
C1327,2023-03,2023-01,2
C1327,2023-04,2023-01,3
C1327,2023-05,2023-01,4
C1327,2023-06,2023-01,5
C1327,2023-07,2023-01,6
C1327,2023-08,2023-01,7
C1327,2023-09,2023-01,8
C1327,2023-10,2023-01,9
C1327,2023-11,2023-01,10
C1327,2023-12,2023-01,11
C1327,2024-01,2023-01,12
C1327,2024-02,2023-01,13
C1327,2024-03,2023-01,14
C1327,2024-04,2023-01,15
C1327,2024-05,2023-01,16
C1327,2024-06,2023-01,17
C1327,2024-07,2023-01,18
C1327,2024-08,2023-01,19
C1327,2024-09,2023-01,20
C1327,2024-10,2023-01,21
C1327,2024-11,2023-01,22
C1327,2024-12,2023-01,23
C1328,2023-05,2023-05,0
C1328,2023-06,2023-05,1
C1328,2023-07,2023-05,2
C1328,2023-08,2023-05,3
C1328,2023-09,2023-05,4
C1328,2023-10,2023-05,5
C1328,2023-11,2023-05,6
C1328,2023-12,2023-05,7
C1328,2024-01,2023-05,8
C1328,2024-02,2023-05,9
C1328,2024-03,2023-05,10
C1328,2024-04,2023-05,11
C1329,2024-06,2024-06,0
C1329,2024-07,2024-06,1
C1329,2024-08,2024-06,2
C1329,2024-09,2024-06,3
C1329,2024-10,2024-06,4
C1329,2024-11,2024-06,5
C1329,2024-12,2024-06,6
C1330,2023-05,2023-05,0
C1330,2023-06,2023-05,1
C1330,2023-07,2023-05,2
C1330,2023-08,2023-05,3
C1330,2023-09,2023-05,4
C1330,2023-10,2023-05,5
C1330,2023-11,2023-05,6
C1330,2023-12,2023-05,7
C1330,2024-01,2023-05,8
C1330,2024-02,2023-05,9
C1330,2024-03,2023-05,10
C1330,2024-04,2023-05,11
C1330,2024-05,2023-05,12
C1330,2024-06,2023-05,13
C1330,2024-07,2023-05,14
C1330,2024-08,2023-05,15
C1330,2024-09,2023-05,16
C1330,2024-10,2023-05,17
C1330,2024-11,2023-05,18
C1330,2024-12,2023-05,19
C1331,2023-08,2023-08,0
C1331,2023-09,2023-08,1
C1331,2023-10,2023-08,2
C1331,2023-11,2023-08,3
C1331,2023-12,2023-08,4
C1331,2024-01,2023-08,5
C1331,2024-02,2023-08,6
C1331,2024-03,2023-08,7
C1331,2024-04,2023-08,8
C1331,2024-05,2023-08,9
C1331,2024-06,2023-08,10
C1331,2024-07,2023-08,11
C1331,2024-08,2023-08,12
C1331,2024-09,2023-08,13
C1331,2024-10,2023-08,14
C1331,2024-11,2023-08,15
C1331,2024-12,2023-08,16
C1332,2024-11,2024-11,0
C1332,2024-12,2024-11,1
C1333,2023-05,2023-05,0
C1333,2023-06,2023-05,1
C1333,2023-07,2023-05,2
C1333,2023-08,2023-05,3
C1333,2023-09,2023-05,4
C1333,2023-10,2023-05,5
C1333,2023-11,2023-05,6
C1333,2023-12,2023-05,7
C1333,2024-01,2023-05,8
C1333,2024-02,2023-05,9
C1333,2024-03,2023-05,10
C1333,2024-04,2023-05,11
C1333,2024-05,2023-05,12
C1333,2024-06,2023-05,13
C1335,2023-08,2023-08,0
C1335,2023-09,2023-08,1
C1335,2023-10,2023-08,2
C1335,2023-11,2023-08,3
C1335,2023-12,2023-08,4
C1335,2024-01,2023-08,5
C1335,2024-02,2023-08,6
C1335,2024-03,2023-08,7
C1335,2024-04,2023-08,8
C1335,2024-05,2023-08,9
C1335,2024-06,2023-08,10
C1335,2024-07,2023-08,11
C1335,2024-08,2023-08,12
C1335,2024-09,2023-08,13
C1335,2024-10,2023-08,14
C1335,2024-11,2023-08,15
C1335,2024-12,2023-08,16
C1336,2023-06,2023-06,0
C1336,2023-07,2023-06,1
C1336,2023-08,2023-06,2
C1336,2023-09,2023-06,3
C1336,2023-10,2023-06,4
C1336,2023-11,2023-06,5
C1336,2023-12,2023-06,6
C1336,2024-01,2023-06,7
C1336,2024-02,2023-06,8
C1336,2024-03,2023-06,9
C1336,2024-04,2023-06,10
C1336,2024-05,2023-06,11
C1336,2024-06,2023-06,12
C1336,2024-07,2023-06,13
C1336,2024-08,2023-06,14
C1336,2024-09,2023-06,15
C1336,2024-10,2023-06,16
C1336,2024-11,2023-06,17
C1336,2024-12,2023-06,18
C1337,2024-01,2024-01,0
C1337,2024-02,2024-01,1
C1337,2024-03,2024-01,2
C1337,2024-04,2024-01,3
C1337,2024-05,2024-01,4
C1337,2024-06,2024-01,5
C1337,2024-07,2024-01,6
C1337,2024-08,2024-01,7
C1337,2024-09,2024-01,8
C1337,2024-10,2024-01,9
C1337,2024-11,2024-01,10
C1337,2024-12,2024-01,11
C1338,2023-04,2023-04,0
C1338,2023-05,2023-04,1
C1338,2023-06,2023-04,2
C1338,2023-07,2023-04,3
C1338,2023-08,2023-04,4
C1338,2023-09,2023-04,5
C1338,2023-10,2023-04,6
C1338,2023-11,2023-04,7
C1338,2023-12,2023-04,8
C1338,2024-01,2023-04,9
C1338,2024-02,2023-04,10
C1338,2024-03,2023-04,11
C1338,2024-04,2023-04,12
C1338,2024-05,2023-04,13
C1338,2024-06,2023-04,14
C1338,2024-07,2023-04,15
C1338,2024-08,2023-04,16
C1338,2024-09,2023-04,17
C1338,2024-10,2023-04,18
C1338,2024-11,2023-04,19
C1338,2024-12,2023-04,20
C1339,2023-02,2023-02,0
C1339,2023-03,2023-02,1
C1339,2023-04,2023-02,2
C1339,2023-05,2023-02,3
C1339,2023-06,2023-02,4
C1339,2023-07,2023-02,5
C1339,2023-08,2023-02,6
C1339,2023-09,2023-02,7
C1339,2023-10,2023-02,8
C1339,2023-11,2023-02,9
C1339,2023-12,2023-02,10
C1339,2024-01,2023-02,11
C1339,2024-02,2023-02,12
C1339,2024-03,2023-02,13
C1339,2024-04,2023-02,14
C1339,2024-05,2023-02,15
C1339,2024-06,2023-02,16
C1339,2024-07,2023-02,17
C1339,2024-08,2023-02,18
C1339,2024-09,2023-02,19
C1339,2024-10,2023-02,20
C1339,2024-11,2023-02,21
C1339,2024-12,2023-02,22
C1340,2024-03,2024-03,0
C1340,2024-04,2024-03,1
C1340,2024-05,2024-03,2
C1340,2024-06,2024-03,3
C1340,2024-07,2024-03,4
C1340,2024-08,2024-03,5
C1340,2024-09,2024-03,6
C1340,2024-10,2024-03,7
C1340,2024-11,2024-03,8
C1340,2024-12,2024-03,9
C1341,2023-03,2023-03,0
C1341,2023-04,2023-03,1
C1341,2023-05,2023-03,2
C1341,2023-06,2023-03,3
C1341,2023-07,2023-03,4
C1341,2023-08,2023-03,5
C1341,2023-09,2023-03,6
C1341,2023-10,2023-03,7
C1341,2023-11,2023-03,8
C1341,2023-12,2023-03,9
C1341,2024-01,2023-03,10
C1341,2024-02,2023-03,11
C1341,2024-03,2023-03,12
C1341,2024-04,2023-03,13
C1341,2024-05,2023-03,14
C1341,2024-06,2023-03,15
C1341,2024-07,2023-03,16
C1341,2024-08,2023-03,17
C1341,2024-09,2023-03,18
C1341,2024-10,2023-03,19
C1341,2024-11,2023-03,20
C1341,2024-12,2023-03,21
C1342,2023-05,2023-05,0
C1342,2023-06,2023-05,1
C1342,2023-07,2023-05,2
C1342,2023-08,2023-05,3
C1342,2023-09,2023-05,4
C1342,2023-10,2023-05,5
C1342,2023-11,2023-05,6
C1342,2023-12,2023-05,7
C1342,2024-01,2023-05,8
C1342,2024-02,2023-05,9
C1342,2024-03,2023-05,10
C1342,2024-04,2023-05,11
C1342,2024-05,2023-05,12
C1342,2024-06,2023-05,13
C1342,2024-07,2023-05,14
C1342,2024-08,2023-05,15
C1342,2024-09,2023-05,16
C1342,2024-10,2023-05,17
C1342,2024-11,2023-05,18
C1342,2024-12,2023-05,19
C1343,2024-12,2024-12,0
C1344,2023-08,2023-08,0
C1344,2023-09,2023-08,1
C1344,2023-10,2023-08,2
C1344,2023-11,2023-08,3
C1344,2023-12,2023-08,4
C1344,2024-01,2023-08,5
C1344,2024-02,2023-08,6
C1344,2024-03,2023-08,7
C1344,2024-04,2023-08,8
C1344,2024-05,2023-08,9
C1344,2024-06,2023-08,10
C1344,2024-07,2023-08,11
C1344,2024-08,2023-08,12
C1344,2024-09,2023-08,13
C1344,2024-10,2023-08,14
C1344,2024-11,2023-08,15
C1344,2024-12,2023-08,16
C1345,2024-02,2024-02,0
C1345,2024-03,2024-02,1
C1345,2024-04,2024-02,2
C1345,2024-05,2024-02,3
C1345,2024-06,2024-02,4
C1345,2024-07,2024-02,5
C1345,2024-08,2024-02,6
C1345,2024-09,2024-02,7
C1345,2024-10,2024-02,8
C1345,2024-11,2024-02,9
C1345,2024-12,2024-02,10
C1346,2024-10,2024-10,0
C1346,2024-11,2024-10,1
C1346,2024-12,2024-10,2
C1347,2023-11,2023-11,0
C1347,2023-12,2023-11,1
C1347,2024-01,2023-11,2
C1347,2024-02,2023-11,3
C1347,2024-03,2023-11,4
C1347,2024-04,2023-11,5
C1347,2024-05,2023-11,6
C1347,2024-06,2023-11,7
C1347,2024-07,2023-11,8
C1347,2024-08,2023-11,9
C1347,2024-09,2023-11,10
C1347,2024-10,2023-11,11
C1347,2024-11,2023-11,12
C1347,2024-12,2023-11,13
C1348,2023-11,2023-11,0
C1348,2023-12,2023-11,1
C1348,2024-01,2023-11,2
C1348,2024-02,2023-11,3
C1348,2024-03,2023-11,4
C1348,2024-04,2023-11,5
C1348,2024-05,2023-11,6
C1348,2024-06,2023-11,7
C1348,2024-07,2023-11,8
C1348,2024-08,2023-11,9
C1348,2024-09,2023-11,10
C1348,2024-10,2023-11,11
C1348,2024-11,2023-11,12
C1348,2024-12,2023-11,13
C1349,2024-02,2024-02,0
C1349,2024-03,2024-02,1
C1349,2024-04,2024-02,2
C1349,2024-05,2024-02,3
C1349,2024-06,2024-02,4
C1349,2024-07,2024-02,5
C1349,2024-08,2024-02,6
C1349,2024-09,2024-02,7
C1349,2024-10,2024-02,8
C1349,2024-11,2024-02,9
C1349,2024-12,2024-02,10
C1350,2023-07,2023-07,0
C1350,2023-08,2023-07,1
C1350,2023-09,2023-07,2
C1350,2023-10,2023-07,3
C1350,2023-11,2023-07,4
C1350,2023-12,2023-07,5
C1350,2024-01,2023-07,6
C1350,2024-02,2023-07,7
C1350,2024-03,2023-07,8
C1350,2024-04,2023-07,9
C1350,2024-05,2023-07,10
C1350,2024-06,2023-07,11
C1350,2024-07,2023-07,12
C1350,2024-08,2023-07,13
C1350,2024-09,2023-07,14
C1350,2024-10,2023-07,15
C1350,2024-11,2023-07,16
C1350,2024-12,2023-07,17
C1351,2023-04,2023-04,0
C1351,2023-05,2023-04,1
C1351,2023-06,2023-04,2
C1351,2023-07,2023-04,3
C1351,2023-08,2023-04,4
C1351,2023-09,2023-04,5
C1351,2023-10,2023-04,6
C1351,2023-11,2023-04,7
C1351,2023-12,2023-04,8
C1351,2024-01,2023-04,9
C1351,2024-02,2023-04,10
C1351,2024-03,2023-04,11
C1351,2024-04,2023-04,12
C1351,2024-05,2023-04,13
C1351,2024-06,2023-04,14
C1351,2024-07,2023-04,15
C1351,2024-08,2023-04,16
C1351,2024-09,2023-04,17
C1351,2024-10,2023-04,18
C1351,2024-11,2023-04,19
C1351,2024-12,2023-04,20
C1352,2024-03,2024-03,0
C1352,2024-04,2024-03,1
C1352,2024-05,2024-03,2
C1352,2024-06,2024-03,3
C1352,2024-07,2024-03,4
C1352,2024-08,2024-03,5
C1352,2024-09,2024-03,6
C1352,2024-10,2024-03,7
C1352,2024-11,2024-03,8
C1352,2024-12,2024-03,9
C1354,2023-01,2023-01,0
C1354,2023-02,2023-01,1
C1354,2023-03,2023-01,2
C1354,2023-04,2023-01,3
C1354,2023-05,2023-01,4
C1354,2023-06,2023-01,5
C1354,2023-07,2023-01,6
C1354,2023-08,2023-01,7
C1354,2023-09,2023-01,8
C1354,2023-10,2023-01,9
C1354,2023-11,2023-01,10
C1354,2023-12,2023-01,11
C1354,2024-01,2023-01,12
C1354,2024-02,2023-01,13
C1354,2024-03,2023-01,14
C1354,2024-04,2023-01,15
C1354,2024-05,2023-01,16
C1354,2024-06,2023-01,17
C1354,2024-07,2023-01,18
C1354,2024-08,2023-01,19
C1354,2024-09,2023-01,20
C1354,2024-10,2023-01,21
C1354,2024-11,2023-01,22
C1354,2024-12,2023-01,23
C1355,2024-10,2024-10,0
C1355,2024-11,2024-10,1
C1355,2024-12,2024-10,2
C1356,2024-02,2024-02,0
C1356,2024-03,2024-02,1
C1356,2024-04,2024-02,2
C1356,2024-05,2024-02,3
C1356,2024-06,2024-02,4
C1356,2024-07,2024-02,5
C1356,2024-08,2024-02,6
C1356,2024-09,2024-02,7
C1356,2024-10,2024-02,8
C1356,2024-11,2024-02,9
C1356,2024-12,2024-02,10
C1357,2023-01,2023-01,0
C1357,2023-02,2023-01,1
C1357,2023-03,2023-01,2
C1357,2023-04,2023-01,3
C1357,2023-05,2023-01,4
C1357,2023-06,2023-01,5
C1357,2023-07,2023-01,6
C1357,2023-08,2023-01,7
C1357,2023-09,2023-01,8
C1357,2023-10,2023-01,9
C1357,2023-11,2023-01,10
C1357,2023-12,2023-01,11
C1357,2024-01,2023-01,12
C1357,2024-02,2023-01,13
C1357,2024-03,2023-01,14
C1357,2024-04,2023-01,15
C1357,2024-05,2023-01,16
C1357,2024-06,2023-01,17
C1357,2024-07,2023-01,18
C1357,2024-08,2023-01,19
C1357,2024-09,2023-01,20
C1357,2024-10,2023-01,21
C1357,2024-11,2023-01,22
C1357,2024-12,2023-01,23
C1358,2023-07,2023-07,0
C1358,2023-08,2023-07,1
C1358,2023-09,2023-07,2
C1358,2023-10,2023-07,3
C1358,2023-11,2023-07,4
C1358,2023-12,2023-07,5
C1358,2024-01,2023-07,6
C1358,2024-02,2023-07,7
C1358,2024-03,2023-07,8
C1358,2024-04,2023-07,9
C1358,2024-05,2023-07,10
C1358,2024-06,2023-07,11
C1358,2024-07,2023-07,12
C1358,2024-08,2023-07,13
C1358,2024-09,2023-07,14
C1358,2024-10,2023-07,15
C1360,2024-08,2024-08,0
C1360,2024-09,2024-08,1
C1360,2024-10,2024-08,2
C1360,2024-11,2024-08,3
C1360,2024-12,2024-08,4
C1361,2024-10,2024-10,0
C1361,2024-11,2024-10,1
C1361,2024-12,2024-10,2
C1362,2023-03,2023-03,0
C1362,2023-04,2023-03,1
C1362,2023-05,2023-03,2
C1362,2023-06,2023-03,3
C1362,2023-07,2023-03,4
C1362,2023-08,2023-03,5
C1362,2023-09,2023-03,6
C1362,2023-10,2023-03,7
C1362,2023-11,2023-03,8
C1362,2023-12,2023-03,9
C1362,2024-01,2023-03,10
C1362,2024-02,2023-03,11
C1362,2024-03,2023-03,12
C1362,2024-04,2023-03,13
C1362,2024-05,2023-03,14
C1362,2024-06,2023-03,15
C1362,2024-07,2023-03,16
C1362,2024-08,2023-03,17
C1362,2024-09,2023-03,18
C1362,2024-10,2023-03,19
C1362,2024-11,2023-03,20
C1362,2024-12,2023-03,21
C1363,2024-08,2024-08,0
C1363,2024-09,2024-08,1
C1363,2024-10,2024-08,2
C1363,2024-11,2024-08,3
C1363,2024-12,2024-08,4
C1364,2023-12,2023-12,0
C1364,2024-01,2023-12,1
C1364,2024-02,2023-12,2
C1364,2024-03,2023-12,3
C1364,2024-04,2023-12,4
C1364,2024-05,2023-12,5
C1364,2024-06,2023-12,6
C1364,2024-07,2023-12,7
C1364,2024-08,2023-12,8
C1364,2024-09,2023-12,9
C1364,2024-10,2023-12,10
C1364,2024-11,2023-12,11
C1364,2024-12,2023-12,12
C1365,2024-06,2024-06,0
C1365,2024-07,2024-06,1
C1365,2024-08,2024-06,2
C1365,2024-09,2024-06,3
C1365,2024-10,2024-06,4
C1365,2024-11,2024-06,5
C1365,2024-12,2024-06,6
C1366,2024-06,2024-06,0
C1366,2024-07,2024-06,1
C1366,2024-08,2024-06,2
C1366,2024-09,2024-06,3
C1366,2024-10,2024-06,4
C1366,2024-11,2024-06,5
C1366,2024-12,2024-06,6
C1367,2024-11,2024-11,0
C1367,2024-12,2024-11,1
C1368,2024-09,2024-09,0
C1368,2024-10,2024-09,1
C1368,2024-11,2024-09,2
C1368,2024-12,2024-09,3
C1369,2024-11,2024-11,0
C1369,2024-12,2024-11,1
C1370,2023-11,2023-11,0
C1370,2023-12,2023-11,1
C1370,2024-01,2023-11,2
C1370,2024-02,2023-11,3
C1370,2024-03,2023-11,4
C1370,2024-04,2023-11,5
C1370,2024-05,2023-11,6
C1370,2024-06,2023-11,7
C1370,2024-07,2023-11,8
C1370,2024-08,2023-11,9
C1370,2024-09,2023-11,10
C1370,2024-10,2023-11,11
C1370,2024-11,2023-11,12
C1370,2024-12,2023-11,13
C1371,2023-10,2023-10,0
C1371,2023-11,2023-10,1
C1371,2023-12,2023-10,2
C1371,2024-01,2023-10,3
C1371,2024-02,2023-10,4
C1371,2024-03,2023-10,5
C1371,2024-04,2023-10,6
C1371,2024-05,2023-10,7
C1371,2024-06,2023-10,8
C1371,2024-07,2023-10,9
C1371,2024-08,2023-10,10
C1371,2024-09,2023-10,11
C1371,2024-10,2023-10,12
C1371,2024-11,2023-10,13
C1371,2024-12,2023-10,14
C1372,2024-07,2024-07,0
C1372,2024-08,2024-07,1
C1372,2024-09,2024-07,2
C1372,2024-10,2024-07,3
C1372,2024-11,2024-07,4
C1372,2024-12,2024-07,5
C1373,2023-09,2023-09,0
C1373,2023-10,2023-09,1
C1373,2023-11,2023-09,2
C1373,2023-12,2023-09,3
C1373,2024-01,2023-09,4
C1373,2024-02,2023-09,5
C1373,2024-03,2023-09,6
C1373,2024-04,2023-09,7
C1373,2024-05,2023-09,8
C1373,2024-06,2023-09,9
C1373,2024-07,2023-09,10
C1373,2024-08,2023-09,11
C1373,2024-09,2023-09,12
C1373,2024-10,2023-09,13
C1373,2024-11,2023-09,14
C1373,2024-12,2023-09,15
C1374,2023-12,2023-12,0
C1374,2024-01,2023-12,1
C1374,2024-02,2023-12,2
C1374,2024-03,2023-12,3
C1374,2024-04,2023-12,4
C1374,2024-05,2023-12,5
C1374,2024-06,2023-12,6
C1374,2024-07,2023-12,7
C1374,2024-08,2023-12,8
C1374,2024-09,2023-12,9
C1374,2024-10,2023-12,10
C1374,2024-11,2023-12,11
C1374,2024-12,2023-12,12
C1375,2023-03,2023-03,0
C1375,2023-04,2023-03,1
C1375,2023-05,2023-03,2
C1375,2023-06,2023-03,3
C1375,2023-07,2023-03,4
C1375,2023-08,2023-03,5
C1375,2023-09,2023-03,6
C1375,2023-10,2023-03,7
C1375,2023-11,2023-03,8
C1375,2023-12,2023-03,9
C1375,2024-01,2023-03,10
C1375,2024-02,2023-03,11
C1375,2024-03,2023-03,12
C1375,2024-04,2023-03,13
C1375,2024-05,2023-03,14
C1375,2024-06,2023-03,15
C1375,2024-07,2023-03,16
C1375,2024-08,2023-03,17
C1375,2024-09,2023-03,18
C1375,2024-10,2023-03,19
C1375,2024-11,2023-03,20
C1375,2024-12,2023-03,21
C1376,2023-06,2023-06,0
C1376,2023-07,2023-06,1
C1376,2023-08,2023-06,2
C1376,2023-09,2023-06,3
C1376,2023-10,2023-06,4
C1376,2023-11,2023-06,5
C1376,2023-12,2023-06,6
C1376,2024-01,2023-06,7
C1376,2024-02,2023-06,8
C1376,2024-03,2023-06,9
C1376,2024-04,2023-06,10
C1376,2024-05,2023-06,11
C1376,2024-06,2023-06,12
C1376,2024-07,2023-06,13
C1376,2024-08,2023-06,14
C1376,2024-09,2023-06,15
C1376,2024-10,2023-06,16
C1376,2024-11,2023-06,17
C1376,2024-12,2023-06,18
C1377,2024-07,2024-07,0
C1377,2024-08,2024-07,1
C1377,2024-09,2024-07,2
C1377,2024-10,2024-07,3
C1377,2024-11,2024-07,4
C1377,2024-12,2024-07,5
C1378,2023-11,2023-11,0
C1378,2023-12,2023-11,1
C1378,2024-01,2023-11,2
C1378,2024-02,2023-11,3
C1378,2024-03,2023-11,4
C1378,2024-04,2023-11,5
C1378,2024-05,2023-11,6
C1378,2024-06,2023-11,7
C1378,2024-07,2023-11,8
C1378,2024-08,2023-11,9
C1378,2024-09,2023-11,10
C1378,2024-10,2023-11,11
C1378,2024-11,2023-11,12
C1378,2024-12,2023-11,13
C1379,2024-02,2024-02,0
C1379,2024-03,2024-02,1
C1379,2024-04,2024-02,2
C1379,2024-05,2024-02,3
C1379,2024-06,2024-02,4
C1379,2024-07,2024-02,5
C1379,2024-08,2024-02,6
C1379,2024-09,2024-02,7
C1379,2024-10,2024-02,8
C1379,2024-11,2024-02,9
C1379,2024-12,2024-02,10
C1380,2024-06,2024-06,0
C1380,2024-07,2024-06,1
C1380,2024-08,2024-06,2
C1380,2024-09,2024-06,3
C1380,2024-10,2024-06,4
C1380,2024-11,2024-06,5
C1380,2024-12,2024-06,6
C1381,2023-05,2023-05,0
C1381,2023-06,2023-05,1
C1381,2023-07,2023-05,2
C1381,2023-08,2023-05,3
C1381,2023-09,2023-05,4
C1381,2023-10,2023-05,5
C1381,2023-11,2023-05,6
C1381,2023-12,2023-05,7
C1381,2024-01,2023-05,8
C1381,2024-02,2023-05,9
C1381,2024-03,2023-05,10
C1381,2024-04,2023-05,11
C1381,2024-05,2023-05,12
C1381,2024-06,2023-05,13
C1381,2024-07,2023-05,14
C1381,2024-08,2023-05,15
C1381,2024-09,2023-05,16
C1381,2024-10,2023-05,17
C1381,2024-11,2023-05,18
C1381,2024-12,2023-05,19
C1382,2024-09,2024-09,0
C1382,2024-10,2024-09,1
C1382,2024-11,2024-09,2
C1382,2024-12,2024-09,3
C1383,2024-08,2024-08,0
C1383,2024-09,2024-08,1
C1383,2024-10,2024-08,2
C1383,2024-11,2024-08,3
C1383,2024-12,2024-08,4
C1384,2024-08,2024-08,0
C1384,2024-09,2024-08,1
C1384,2024-10,2024-08,2
C1384,2024-11,2024-08,3
C1384,2024-12,2024-08,4
C1385,2024-11,2024-11,0
C1385,2024-12,2024-11,1
C1386,2023-01,2023-01,0
C1386,2023-02,2023-01,1
C1386,2023-03,2023-01,2
C1386,2023-04,2023-01,3
C1386,2023-05,2023-01,4
C1386,2023-06,2023-01,5
C1386,2023-07,2023-01,6
C1386,2023-08,2023-01,7
C1386,2023-09,2023-01,8
C1386,2023-10,2023-01,9
C1386,2023-11,2023-01,10
C1386,2023-12,2023-01,11
C1386,2024-01,2023-01,12
C1386,2024-02,2023-01,13
C1386,2024-03,2023-01,14
C1386,2024-04,2023-01,15
C1386,2024-05,2023-01,16
C1386,2024-06,2023-01,17
C1386,2024-07,2023-01,18
C1386,2024-08,2023-01,19
C1386,2024-09,2023-01,20
C1386,2024-10,2023-01,21
C1386,2024-11,2023-01,22
C1386,2024-12,2023-01,23
C1387,2024-03,2024-03,0
C1387,2024-04,2024-03,1
C1387,2024-05,2024-03,2
C1387,2024-06,2024-03,3
C1387,2024-07,2024-03,4
C1387,2024-08,2024-03,5
C1387,2024-09,2024-03,6
C1387,2024-10,2024-03,7
C1387,2024-11,2024-03,8
C1387,2024-12,2024-03,9
C1388,2023-06,2023-06,0
C1388,2023-07,2023-06,1
C1388,2023-08,2023-06,2
C1388,2023-09,2023-06,3
C1388,2023-10,2023-06,4
C1388,2023-11,2023-06,5
C1388,2023-12,2023-06,6
C1388,2024-01,2023-06,7
C1388,2024-02,2023-06,8
C1388,2024-03,2023-06,9
C1388,2024-04,2023-06,10
C1388,2024-05,2023-06,11
C1388,2024-06,2023-06,12
C1388,2024-07,2023-06,13
C1388,2024-08,2023-06,14
C1388,2024-09,2023-06,15
C1388,2024-10,2023-06,16
C1388,2024-11,2023-06,17
C1388,2024-12,2023-06,18
C1389,2024-01,2024-01,0
C1389,2024-02,2024-01,1
C1389,2024-03,2024-01,2
C1389,2024-04,2024-01,3
C1389,2024-05,2024-01,4
C1389,2024-06,2024-01,5
C1389,2024-07,2024-01,6
C1389,2024-08,2024-01,7
C1389,2024-09,2024-01,8
C1389,2024-10,2024-01,9
C1389,2024-11,2024-01,10
C1389,2024-12,2024-01,11
C1390,2024-03,2024-03,0
C1390,2024-04,2024-03,1
C1390,2024-05,2024-03,2
C1390,2024-06,2024-03,3
C1390,2024-07,2024-03,4
C1390,2024-08,2024-03,5
C1390,2024-09,2024-03,6
C1390,2024-10,2024-03,7
C1390,2024-11,2024-03,8
C1390,2024-12,2024-03,9
C1391,2023-11,2023-11,0
C1391,2023-12,2023-11,1
C1391,2024-01,2023-11,2
C1391,2024-02,2023-11,3
C1391,2024-03,2023-11,4
C1391,2024-04,2023-11,5
C1391,2024-05,2023-11,6
C1391,2024-06,2023-11,7
C1391,2024-07,2023-11,8
C1391,2024-08,2023-11,9
